date,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
8/23/2015,gun,53,Male,Black,Archdale,NC,FALSE,attack,Not fleeing,FALSE
4/29/2015,gun,53,Male,Black,Emporia,VA,TRUE,attack,Not fleeing,FALSE
4/25/2017,gun,53,Male,Hispanic,Fort Worth,TX,TRUE,attack,,TRUE
7/4/2017,gun,53,Male,Unknown,Pleasant View,CO,FALSE,attack,Not fleeing,FALSE
3/11/2015,gun,53,Male,White,Hoover,AL,TRUE,attack,Not fleeing,FALSE
8/16/2016,toy weapon,53,Male,White,Apache Junction,AZ,FALSE,other,Not fleeing,FALSE
9/29/2016,gun,53,Male,White,Kingman,AZ,FALSE,attack,Not fleeing,TRUE
2/13/2017,gun,53,Male,White,Golden Shores,AZ,FALSE,attack,Not fleeing,FALSE
10/8/2016,knife,53,Female,White,Modesto,CA,FALSE,attack,Not fleeing,FALSE
3/26/2017,gun,53,Male,White,Anderson,CA,FALSE,attack,Not fleeing,FALSE
3/7/2018,gun,53,Male,White,Long Beach,CA,FALSE,attack,Not fleeing,FALSE
8/13/2016,gun,53,Male,White,Lakewood,CO,FALSE,other,Not fleeing,FALSE
8/14/2015,box cutter,53,Male,White,Bolton,CT,FALSE,attack,Car,FALSE
5/14/2015,gun,53,Male,White,St. Augustine,FL,TRUE,attack,Not fleeing,FALSE
6/6/2015,gun,53,Male,White,North Port,FL,FALSE,attack,Not fleeing,FALSE
8/25/2015,gun,53,Male,White,Thonotosassa,FL,FALSE,attack,Not fleeing,FALSE
11/10/2016,gun,53,Male,White,Lakeland,FL,FALSE,attack,Not fleeing,FALSE
12/24/2016,knife,53,Female,White,Lake Wales,FL,FALSE,other,Not fleeing,FALSE
11/3/2017,gun and car,53,Male,White,Port Orange,FL,FALSE,attack,Car,FALSE
6/10/2017,gun,53,Male,White,North English,IA,FALSE,other,Not fleeing,FALSE
4/28/2016,gun,53,Male,White,Boise,ID,TRUE,attack,Not fleeing,TRUE
1/16/2018,gun,53,Female,White,Gooding,ID,FALSE,attack,Not fleeing,FALSE
4/16/2016,gun,53,Male,White,Antioch,IL,FALSE,attack,Not fleeing,FALSE
7/5/2017,chainsaw,53,Male,White,Maeystown,IL,FALSE,other,Not fleeing,FALSE
3/26/2015,gun,53,Female,White,Gardner,KS,FALSE,attack,Not fleeing,FALSE
5/3/2015,gun,53,Male,White,Chavies,KY,FALSE,attack,Not fleeing,FALSE
10/22/2015,undetermined,53,Male,White,Pine Top,KY,FALSE,other,Not fleeing,FALSE
9/19/2017,undetermined,53,Male,White,Bernice,LA,FALSE,undetermined,,FALSE
11/29/2015,gun,53,Male,White,Maysville,MO,FALSE,attack,Not fleeing,FALSE
8/7/2015,vehicle,53,Male,White,Superior,MT,FALSE,other,Car,FALSE
5/29/2016,gun,53,Male,White,Clinton,NC,FALSE,attack,Not fleeing,TRUE
12/11/2016,knife,53,Male,White,York,NE,TRUE,other,Not fleeing,FALSE
2/14/2017,knife,53,Male,White,Columbus,OH,TRUE,other,Not fleeing,FALSE
2/3/2016,gun,53,Male,White,Schulter,OK,FALSE,attack,Not fleeing,FALSE
4/26/2017,gun,53,Male,White,Lewistown,PA,TRUE,other,Not fleeing,FALSE
4/27/2017,gun,53,Male,White,Rapid City,SD,TRUE,attack,Not fleeing,FALSE
4/29/2015,gun,53,Male,White,Nashville,TN,TRUE,attack,Not fleeing,FALSE
8/24/2016,gun,53,Male,White,Shelbyville,TN,FALSE,attack,Not fleeing,FALSE
2/12/2016,gun,53,Male,White,Fort Worth,TX,FALSE,other,Not fleeing,FALSE
1/3/2017,gun,53,Male,White,Gilmer,TX,TRUE,attack,Not fleeing,TRUE
7/29/2015,gun,53,Male,White,Logan,UT,TRUE,attack,Not fleeing,FALSE
7/3/2017,gun,53,Male,White,Spokane,WA,FALSE,other,Not fleeing,TRUE
3/14/2015,knife,53,Male,White,Follansbee,WV,FALSE,other,Not fleeing,FALSE
1/31/2015,knife,54,Male,Black,Randallstown,MD,TRUE,other,Not fleeing,FALSE
1/25/2017,gun,54,Male,Black,Southaven,MS,FALSE,attack,Not fleeing,FALSE
7/9/2017,gun,54,Male,Black,Akron,OH,FALSE,attack,Not fleeing,FALSE
1/7/2018,gun,54,Male,Black,Danville,VA,FALSE,attack,Not fleeing,FALSE
5/4/2017,gun,54,Female,Hispanic,Katy,TX,TRUE,other,Not fleeing,FALSE
5/19/2015,unarmed,54,Male,Hispanic,Arlington,VA,FALSE,attack,Not fleeing,FALSE
6/14/2016,gun,54,Male,Other,Amarillo,TX,FALSE,attack,Not fleeing,FALSE
3/11/2015,gun,54,Male,White,Bay Minette,AL,FALSE,attack,Not fleeing,FALSE
3/26/2017,gun,54,Male,White,Little Rock,AR,FALSE,attack,Foot,FALSE
7/11/2017,gun,54,Male,White,Golden Valley,AZ,FALSE,attack,Foot,FALSE
8/27/2015,box cutter,54,Male,White,San Diego,CA,FALSE,other,Not fleeing,TRUE
12/10/2015,knife,54,Male,White,Marina,CA,FALSE,attack,Not fleeing,FALSE
8/16/2017,gun,54,Male,White,Livermore,CA,TRUE,attack,Not fleeing,FALSE
1/12/2017,gun,54,Male,White,Ocala,FL,TRUE,other,Not fleeing,FALSE
8/31/2017,gun,54,Female,White,Fort Myers,FL,FALSE,attack,Not fleeing,FALSE
1/23/2018,unknown weapon,54,Male,White,Idaho Falls,ID,FALSE,other,Foot,FALSE
4/14/2016,unarmed,54,Male,White,McPherson,KS,TRUE,attack,Not fleeing,FALSE
8/11/2016,gun,54,Male,White,Plaquemine,LA,FALSE,attack,Not fleeing,FALSE
6/6/2017,gun,54,Male,White,Orrington,ME,FALSE,attack,Not fleeing,FALSE
8/3/2016,knife,54,Male,White,Detroit,MI,FALSE,attack,Not fleeing,FALSE
1/21/2015,gun,54,Male,White,Derry,NH,TRUE,attack,Not fleeing,FALSE
7/10/2015,gun,54,Male,White,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE
2/4/2016,toy weapon,54,Male,White,Perry Township,OH,FALSE,attack,Not fleeing,FALSE
1/12/2018,gun,54,Male,White,Sherwood,OR,FALSE,attack,Car,FALSE
1/5/2016,knife,54,Male,White,Upper Darby,PA,TRUE,other,Not fleeing,FALSE
3/20/2016,gun,54,Male,White,Fort Littleton,PA,FALSE,attack,Other,FALSE
8/4/2017,gun,54,Male,White,Mead Township,PA,FALSE,other,Not fleeing,FALSE
8/19/2016,knife,54,Male,White,East Ridge,TN,FALSE,other,Not fleeing,FALSE
6/14/2017,knife,54,Male,White,Somerville,TN,TRUE,other,Not fleeing,FALSE
1/2/2016,gun,54,Male,White,Maryneal,TX,FALSE,attack,Car,FALSE
11/6/2017,knife,54,Female,White,Lynchburg,VA,TRUE,other,Not fleeing,FALSE
8/13/2017,gun,54,Male,White,La Crosse,WI,FALSE,other,Car,FALSE
9/9/2016,knife,55,Male,Black,Pompano Beach,FL,FALSE,other,Not fleeing,FALSE
9/7/2016,knife,55,Male,Black,Albany,GA,FALSE,attack,Not fleeing,FALSE
12/26/2015,unarmed,55,Female,Black,Chicago,IL,FALSE,other,,FALSE
8/29/2017,baseball bat,55,Male,Black,Evansville,IN,TRUE,other,Not fleeing,TRUE
12/10/2015,gun,55,Male,Black,Taylors,SC,FALSE,attack,Not fleeing,FALSE
10/19/2017,unarmed,55,Male,Black,Corpus Christi,TX,FALSE,attack,Foot,TRUE
8/4/2015,undetermined,55,Male,Hispanic,San Diego County,CA,TRUE,other,Not fleeing,FALSE
12/30/2015,knife,55,Male,Hispanic,Fresno,CA,FALSE,attack,Not fleeing,TRUE
10/31/2016,knife,55,Male,Hispanic,Chatsworth,CA,FALSE,attack,Not fleeing,FALSE
2/15/2017,unknown weapon,55,Male,Hispanic,Newman,CA,FALSE,attack,Not fleeing,FALSE
4/20/2017,knife,55,Male,Hispanic,San Antonio,TX,FALSE,other,,FALSE
6/2/2017,gun,55,Male,Hispanic,Laredo,TX,FALSE,attack,Not fleeing,FALSE
4/30/2016,vehicle,55,Male,White,Florence,AZ,FALSE,attack,Car,FALSE
7/13/2017,gun,55,Male,White,Pima,AZ,FALSE,undetermined,,FALSE
9/22/2015,gun,55,Male,White,Happy Valley,CA,TRUE,attack,Not fleeing,FALSE
3/6/2018,gun,55,Male,White,Pueblo,CO,FALSE,attack,Foot,FALSE
2/10/2017,knife,55,Female,White,Chicago,IL,TRUE,attack,Not fleeing,FALSE
12/6/2016,gun,55,Male,White,Hutchinson,KS,FALSE,attack,Not fleeing,FALSE
11/10/2017,gun,55,Male,White,Gibson,LA,TRUE,attack,Not fleeing,FALSE
11/11/2017,gun,55,Male,White,St. Tammany Parish,LA,FALSE,attack,Not fleeing,FALSE
1/19/2016,knife,55,Male,White,Statesville,NC,TRUE,other,Not fleeing,FALSE
9/17/2016,gun,55,Male,White,Rutherfordton,NC,TRUE,attack,Not fleeing,FALSE
11/6/2015,vehicle,55,Male,White,Las Vegas,NV,FALSE,other,Car,FALSE
5/29/2015,gun,55,Male,White,Wilderville,OR,FALSE,attack,Not fleeing,FALSE
10/2/2015,knife,55,Female,White,Aloha,OR,TRUE,other,Not fleeing,FALSE
1/26/2016,gun,55,Male,White,Burns,OR,FALSE,other,Not fleeing,FALSE
2/5/2016,gun,55,Male,White,Seaside,OR,FALSE,attack,Not fleeing,TRUE
3/26/2016,gun,55,Male,White,Myrtle Beach,SC,FALSE,attack,Not fleeing,TRUE
11/29/2016,rock,55,Male,White,Friendswood,TX,FALSE,other,Car,TRUE
9/19/2017,gun,55,Male,White,Independence,VA,TRUE,attack,Not fleeing,FALSE
1/16/2016,vehicle,55,Male,White,Petroleum,WV,FALSE,other,Car,FALSE
8/16/2016,gun,55,Male,White,Augusta,WV,FALSE,other,Not fleeing,FALSE
11/4/2017,knife,56,Male,Asian,Clarksville,AR,FALSE,attack,Not fleeing,FALSE
10/31/2015,unarmed,56,Male,Black,Opelika,AL,FALSE,other,Car,FALSE
2/25/2016,pole,56,Male,Black,Montgomery,AL,FALSE,undetermined,Not fleeing,TRUE
11/18/2017,unarmed,56,Male,Black,Prichard,AL,FALSE,other,Car,FALSE
6/25/2017,gun,56,Male,Black,North Charleston,SC,FALSE,undetermined,Foot,FALSE
1/23/2015,knife,56,Male,Hispanic,Levelland,TX,FALSE,other,Not fleeing,FALSE
2/10/2016,gun,56,Male,Other,Henderson County,TX,TRUE,attack,Not fleeing,FALSE
2/16/2015,gun,56,Male,White,Marana,AZ,FALSE,attack,Not fleeing,FALSE
3/27/2015,gun,56,Male,White,Encinitas,CA,TRUE,attack,Not fleeing,FALSE
4/5/2015,gun,56,Male,White,Tehachapi,CA,FALSE,attack,Not fleeing,FALSE
1/11/2016,vehicle,56,Male,White,San Fernando,CA,FALSE,attack,Car,FALSE
8/8/2016,gun,56,Male,White,Citrus Heights,CA,FALSE,attack,Not fleeing,FALSE
8/29/2016,knife,56,Male,White,San Bernardino,CA,FALSE,attack,Not fleeing,FALSE
11/16/2016,gun,56,Male,White,Redding,CA,FALSE,other,Not fleeing,FALSE
4/15/2017,knife,56,Male,White,Newport Beach,CA,FALSE,other,Not fleeing,FALSE
8/22/2017,gun,56,Male,White,Durham,CA,TRUE,attack,Not fleeing,FALSE
11/2/2017,pitchfork,56,Male,White,Sacramento,CA,TRUE,attack,Not fleeing,FALSE
2/4/2017,gun,56,Male,White,DeLand,FL,TRUE,attack,Not fleeing,FALSE
3/26/2017,unarmed,56,Male,White,Delray Beach,FL,TRUE,attack,Not fleeing,FALSE
9/20/2015,gun,56,Male,White,Shelbyville,IN,FALSE,attack,Not fleeing,FALSE
3/20/2018,gun,56,Male,White,Timberlake,NC,TRUE,attack,Not fleeing,FALSE
6/3/2015,gun,56,Male,White,Byram,NJ,TRUE,attack,Not fleeing,FALSE
3/14/2017,unarmed,56,Male,White,Toms River,NJ,TRUE,attack,,FALSE
3/20/2018,gun,56,Male,White,Princeton,NJ,FALSE,other,Not fleeing,FALSE
7/13/2016,toy weapon,56,Male,White,Middletown,NY,TRUE,other,Not fleeing,FALSE
4/15/2017,gun,56,Male,White,Colebrook Township,OH,TRUE,attack,Not fleeing,FALSE
7/18/2016,ax,56,Male,White,Tulsa,OK,TRUE,other,Not fleeing,FALSE
2/1/2018,gun,56,Male,White,Oklahoma City,OK,FALSE,attack,Not fleeing,FALSE
7/27/2015,knife,56,Male,White,Irmo,SC,FALSE,attack,Not fleeing,FALSE
12/14/2015,undetermined,56,Male,White,Humboldt,TN,FALSE,undetermined,Not fleeing,FALSE
9/19/2016,gun,56,Male,White,Wood County,TX,TRUE,attack,Not fleeing,FALSE
12/22/2015,gun,56,Male,White,Burlington,VT,FALSE,attack,Not fleeing,TRUE
11/5/2016,gun,56,Male,White,Clendenin,WV,FALSE,attack,Not fleeing,FALSE
10/14/2015,gun,57,Male,Black,Monroeville,AL,FALSE,attack,Not fleeing,FALSE
4/26/2017,Taser,57,Male,Black,Jacksonville,FL,FALSE,other,Not fleeing,FALSE
10/7/2016,pepper spray,57,Male,Black,Macon,GA,FALSE,other,Not fleeing,FALSE
8/8/2016,knife,57,Male,Black,Louisville,KY,FALSE,other,Not fleeing,TRUE
1/22/2017,gun,57,Male,Black,Pittsburgh,PA,FALSE,attack,Not fleeing,FALSE
11/4/2015,gun,57,Male,Black,Houston,TX,FALSE,attack,Car,FALSE
2/15/2018,gun,57,Male,Hispanic,Mesa,AZ,FALSE,attack,Not fleeing,FALSE
1/6/2018,gun,57,Male,Hispanic,San Carlos Park,FL,FALSE,attack,Not fleeing,FALSE
3/11/2018,gun,57,Male,Hispanic,Midland,TX,FALSE,attack,Not fleeing,FALSE
9/19/2015,gun,57,Male,White,Washington County,AL,TRUE,attack,Not fleeing,TRUE
3/24/2015,gun,57,Male,White,San Jose,CA,TRUE,attack,Not fleeing,FALSE
4/13/2017,gun,57,Male,White,Suffield,CT,FALSE,other,,FALSE
2/2/2017,gun,57,Male,White,Orange Park,FL,FALSE,other,Not fleeing,FALSE
5/27/2015,knife,57,Male,White,Rockville,GA,TRUE,attack,Not fleeing,FALSE
10/13/2017,gun,57,Male,White,Wayne County,KY,FALSE,attack,Not fleeing,FALSE
10/3/2016,gun,57,Male,White,Lynn,MA,FALSE,attack,Not fleeing,FALSE
1/22/2017,gun,57,Male,White,Waldoboro,ME,FALSE,attack,Not fleeing,FALSE
10/28/2015,gun,57,Male,White,Smithville,MS,FALSE,attack,Not fleeing,FALSE
7/16/2016,gun,57,Male,White,Little Egg Harbor Township,NJ,FALSE,other,Foot,FALSE
8/23/2015,gun,57,Male,White,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE
2/8/2015,gun,57,Male,White,New City,NY,TRUE,attack,Not fleeing,FALSE
8/3/2017,gun,57,Male,White,Lima,OH,FALSE,attack,Not fleeing,FALSE
11/11/2015,gun,57,Male,White,Aiken,SC,FALSE,attack,Not fleeing,FALSE
8/21/2015,gun,57,Male,White,Grapeview,WA,TRUE,attack,Not fleeing,FALSE
10/8/2017,knife,58,Male,Hispanic,San Fernando,CA,FALSE,other,Not fleeing,FALSE
12/18/2015,toy weapon,58,Male,Hispanic,Taos,NM,TRUE,attack,Not fleeing,FALSE
9/10/2017,gun,58,Male,Hispanic,Tacoma,WA,FALSE,attack,Not fleeing,FALSE
4/1/2018,gun,58,Male,White,Phoenix,AZ,FALSE,attack,Foot,FALSE
5/20/2017,toy weapon,58,Male,White,Pleasanton,CA,TRUE,attack,Not fleeing,TRUE
7/12/2017,blunt object,58,Male,White,Grover Beach,CA,FALSE,other,Not fleeing,FALSE
2/24/2016,gun,58,Male,White,Bailey,CO,TRUE,attack,Not fleeing,FALSE
4/25/2015,knife,58,Male,White,Clermont,FL,TRUE,other,Not fleeing,FALSE
3/16/2017,gun,58,Male,White,Deltona,FL,TRUE,attack,Not fleeing,FALSE
11/17/2015,unarmed,58,Male,White,Arlington,GA,FALSE,other,Not fleeing,FALSE
1/19/2018,knife,58,Male,White,Boonville,IN,TRUE,attack,Not fleeing,FALSE
2/23/2018,toy weapon,58,Male,White,Evansville,IN,FALSE,other,Not fleeing,FALSE
11/27/2015,gun,58,Male,White,Lampe,MO,FALSE,attack,Not fleeing,FALSE
3/9/2015,gun,58,Male,White,Brevard,NC,FALSE,attack,Not fleeing,FALSE
2/15/2018,gun,58,Male,White,Henderson,NC,FALSE,attack,Not fleeing,FALSE
5/28/2016,gun,58,Male,White,Albuquerque,NM,FALSE,attack,Not fleeing,TRUE
5/8/2015,gun,58,Male,White,Constantia,NY,TRUE,attack,Not fleeing,FALSE
6/18/2015,knife,58,Male,White,Coney Island,NY,FALSE,attack,Foot,FALSE
4/28/2015,gun,58,Male,White,Mansfield,OH,FALSE,attack,Not fleeing,FALSE
10/21/2016,knife,58,Male,White,Tulsa,OK,FALSE,other,,FALSE
6/8/2017,gun,58,Male,White,Roland,OK,TRUE,attack,Not fleeing,FALSE
1/12/2016,gun,58,Male,White,Norfolk,VA,TRUE,attack,Not fleeing,FALSE
8/5/2016,knife,58,Male,White,Aldie,VA,TRUE,other,Not fleeing,FALSE
6/7/2015,gun,58,Male,White,Woodland,WA,TRUE,attack,Not fleeing,FALSE
7/1/2016,knife,58,Male,White,Jackson,WI,FALSE,other,Not fleeing,FALSE
9/9/2015,knife,59,Male,Asian,El Monte,CA,FALSE,attack,Not fleeing,FALSE
7/25/2015,gun,59,Male,Black,Micanopy,FL,FALSE,attack,Not fleeing,FALSE
9/28/2015,toy weapon,59,Male,Hispanic,San Ysidro,CA,FALSE,attack,Not fleeing,TRUE
9/6/2015,gun,59,Male,Hispanic,Little Havana,FL,FALSE,attack,Car,FALSE
5/26/2017,unarmed,59,Male,Hispanic,San Rafael,NM,FALSE,undetermined,Not fleeing,FALSE
2/5/2015,gun,59,Male,White,Chino,CA,FALSE,other,Car,FALSE
5/3/2016,knife,59,Male,White,Visalia,CA,FALSE,other,Not fleeing,FALSE
8/18/2016,gun,59,Male,White,McKinneyville,CA,TRUE,attack,Not fleeing,FALSE
5/23/2017,gun,59,Male,White,San Francisco,CA,FALSE,other,Not fleeing,FALSE
5/14/2016,gun,59,Male,White,Osteen,FL,FALSE,attack,Not fleeing,FALSE
6/25/2016,gun,59,Male,White,Pinellas Park,FL,FALSE,attack,Not fleeing,FALSE
2/6/2018,unarmed,59,Male,White,St. Augustine,FL,FALSE,other,Not fleeing,FALSE
2/16/2018,unknown weapon,59,Male,White,Cocoa Beach,FL,TRUE,undetermined,,FALSE
4/29/2017,crossbow,59,Male,White,Papaaloa,HI,FALSE,other,Not fleeing,FALSE
5/27/2016,gun,59,Male,White,Indianapolis,IN,FALSE,attack,Not fleeing,FALSE
11/2/2016,gun,59,Male,White,Houma,LA,TRUE,attack,Not fleeing,TRUE
1/26/2017,gun,59,Male,White,Overlea,MD,TRUE,attack,Not fleeing,TRUE
11/27/2016,gun,59,Male,White,Naples,ME,FALSE,attack,Not fleeing,FALSE
3/13/2015,gun,59,Male,White,Kansas City,MO,FALSE,attack,Not fleeing,FALSE
3/19/2017,gun,59,Male,White,Affton,MO,FALSE,attack,Other,FALSE
8/8/2015,gun,59,Male,White,Gastonia,NC,FALSE,attack,Not fleeing,FALSE
7/29/2016,gun,59,Male,White,Pleasant Hill,NC,FALSE,attack,Not fleeing,FALSE
11/15/2017,gun,59,Male,White,Elmira,NY,TRUE,attack,Not fleeing,FALSE
6/16/2016,gun,59,Male,White,Montpelier,OH,TRUE,other,Not fleeing,FALSE
3/29/2017,gun,59,Male,White,Byars,OK,FALSE,attack,Car,FALSE
7/8/2015,gun,59,Male,White,Beaverton,OR,FALSE,attack,Not fleeing,FALSE
2/2/2015,unarmed,59,Male,White,Hummelstown,PA,FALSE,other,Foot,FALSE
4/21/2015,knife,59,Male,White,Irmo,SC,TRUE,other,Not fleeing,FALSE
3/17/2017,toy weapon,59,Female,White,Lakeland,TN,TRUE,attack,Not fleeing,FALSE
7/7/2015,gun,59,Male,White,Dallas,TX,FALSE,attack,Not fleeing,FALSE
8/30/2016,gun,59,Male,White,Harker Heights,TX,FALSE,attack,Other,FALSE
8/11/2016,gun,59,Male,White,Tukwila,WA,TRUE,attack,Not fleeing,FALSE
11/28/2017,gun,59,Male,White,Hillyard,WA,FALSE,attack,Foot,FALSE
8/5/2016,gun,59,Male,White,Beaver Dam,WI,TRUE,attack,Not fleeing,FALSE
7/23/2017,gun,59,Male,White,Eau Claire,WI,TRUE,attack,Not fleeing,FALSE
4/5/2018,gun,59,Male,White,Reynoldsville,WV,FALSE,other,Foot,TRUE
7/2/2015,knife,60,Male,Asian,San Diego,CA,FALSE,other,Not fleeing,FALSE
3/30/2018,gun,60,Male,Black,Winston-Salem,NC,FALSE,other,Not fleeing,FALSE
1/11/2018,gun,60,Male,Hispanic,Fort Worth,TX,FALSE,attack,,FALSE
12/15/2016,gun,60,Male,White,Hacienda Heights,CA,FALSE,attack,Not fleeing,FALSE
1/23/2017,gun,60,Male,White,Wilmington,DE,TRUE,other,Not fleeing,FALSE
3/18/2016,gun,60,Male,White,Idaho Falls,ID,FALSE,other,Not fleeing,FALSE
3/21/2015,gun,60,Male,White,Harmony,IN,TRUE,attack,Not fleeing,FALSE
7/25/2015,blunt object,60,Male,White,New Orleans,LA,TRUE,attack,Car,FALSE
6/22/2015,gun,60,Male,White,Ronda,NC,FALSE,attack,Foot,FALSE
4/25/2016,gun,60,Female,White,East Flat Rock,NC,TRUE,attack,Not fleeing,FALSE
4/6/2016,ax,60,Male,White,Oak Hill,OH,FALSE,other,Not fleeing,FALSE
9/1/2016,vehicle,60,Male,White,Sylvania Township,OH,TRUE,other,Not fleeing,FALSE
5/28/2015,gun,60,Male,White,Lancaster,SC,FALSE,attack,Not fleeing,FALSE
4/8/2015,gun,60,Male,White,San Antonio,TX,FALSE,attack,Car,FALSE
7/12/2015,gun,60,Male,White,Austin,TX,FALSE,attack,Foot,FALSE
6/10/2017,knife,60,Male,White,Abilene,TX,TRUE,other,Not fleeing,FALSE
1/13/2016,gun,60,Male,White,Cle Elum,WA,TRUE,attack,Not fleeing,FALSE
12/5/2015,gun,60,Male,White,Neenah,WI,FALSE,other,Not fleeing,FALSE
6/28/2016,knife,61,Male,Asian,Honolulu,HI,FALSE,attack,Not fleeing,FALSE
6/12/2016,gun,61,Male,Black,Hiseville,KY,FALSE,attack,Car,FALSE
8/28/2015,unarmed,61,Male,Black,Mount Vernon,NY,FALSE,other,Not fleeing,FALSE
9/18/2016,gun,61,Male,Black,Akron,OH,FALSE,other,Not fleeing,FALSE
1/20/2018,unarmed,61,Male,Black,Longview,TX,TRUE,other,Not fleeing,FALSE
3/28/2018,knife,61,Male,White,Surprise,AZ,FALSE,other,Not fleeing,FALSE
6/25/2015,gun,61,Male,White,Fresno,CA,FALSE,attack,Not fleeing,FALSE
12/25/2016,gun,61,Male,White,Middleburg,FL,TRUE,attack,Not fleeing,FALSE
2/9/2015,gun,61,Male,White,Smyrna,ME,TRUE,undetermined,Not fleeing,FALSE
12/5/2015,gun,61,Female,White,St. Louis,MO,FALSE,attack,Not fleeing,FALSE
10/11/2017,vehicle,61,Male,White,Biloxi,MS,FALSE,attack,Car,FALSE
3/12/2018,gun,61,Male,White,Lexington,NC,FALSE,attack,Not fleeing,FALSE
1/23/2015,gun,61,Male,White,Austin,TX,TRUE,attack,Not fleeing,FALSE
3/20/2016,knife,61,Male,White,Hopewell,VA,TRUE,other,Not fleeing,TRUE
11/2/2015,gun,62,Male,Black,Washington,DC,FALSE,attack,Car,FALSE
3/20/2016,gun,62,Male,Hispanic,Fort Wayne,IN,FALSE,attack,Foot,FALSE
8/28/2017,gun,62,Male,White,New Milford,CT,FALSE,attack,Foot,FALSE
7/26/2017,knife,62,Female,White,Vero Beach,FL,TRUE,attack,Not fleeing,FALSE
11/1/2015,gun,62,Male,White,Council,ID,FALSE,undetermined,Not fleeing,TRUE
10/8/2016,knife,62,Male,White,Fort Wayne,IN,FALSE,other,Not fleeing,FALSE
10/30/2015,gun,62,Male,White,Burkesville,KY,FALSE,attack,Other,FALSE
1/24/2018,gun,62,Male,White,Union Township,MI,FALSE,attack,Not fleeing,FALSE
11/10/2017,gun,62,Male,White,Crystal,MN,TRUE,attack,Not fleeing,FALSE
7/8/2015,vehicle,62,Male,White,Ashe County,NC,FALSE,attack,Car,TRUE
3/16/2018,ax,62,Male,White,Burnsville,NC,FALSE,other,,FALSE
5/7/2017,ax,62,Male,White,Las Vegas,NV,TRUE,other,Not fleeing,FALSE
2/24/2017,gun,62,Male,White,Reading,PA,FALSE,attack,Not fleeing,FALSE
12/3/2017,sword,62,Male,White,La Marque,TX,FALSE,attack,Not fleeing,FALSE
5/26/2015,gun,62,Male,White,Snohomish,WA,TRUE,attack,Not fleeing,FALSE
7/7/2016,gun,63,Male,Black,Selma,AL,FALSE,attack,Not fleeing,TRUE
6/27/2016,toy weapon,63,Male,Black,Washington,DC,TRUE,attack,Not fleeing,TRUE
3/20/2015,machete,63,Male,Black,New Orleans,LA,TRUE,attack,Not fleeing,FALSE
2/21/2017,gun,63,Male,Black,St. Louis,MO,FALSE,attack,Not fleeing,FALSE
1/3/2017,knife,63,Male,Black,Brooklyn,NY,TRUE,other,Not fleeing,FALSE
6/12/2017,gun,63,Male,Hispanic,Plano,TX,FALSE,attack,Not fleeing,FALSE
3/25/2015,gun,63,Male,White,Glendale,AZ,TRUE,other,Not fleeing,FALSE
2/10/2018,gun,63,Male,White,Kingman,AZ,FALSE,attack,Not fleeing,TRUE
11/10/2015,toy weapon,63,Male,White,Colorado Springs,CO,TRUE,attack,Not fleeing,FALSE
6/7/2016,gun,63,Male,White,Stockbridge,GA,FALSE,attack,Not fleeing,FALSE
4/2/2015,gun,63,Male,White,Metropolis,IL,TRUE,attack,Not fleeing,FALSE
7/15/2016,gun,63,Male,White,Peachland,NC,TRUE,attack,Not fleeing,FALSE
